descripcion_conducta;armas_medios;barrios_hecho;fecha_hecho;hora_hecho;edad;sexo;movil_victima;movil_agresor;clase_sitio;articulo;delito_solo;curso_vida;curso_vida_orden;mes_num;dia_num;rango_horario;rango_horario_orden;dia_nombre;dia_nombre_orden;localidad;num_com;nom_com;cantidad_unica;año_num;tipología
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/05/2020;18:40:00;19;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;5;28;18:00-18:59;18;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;1/06/2020;21:30:00;24;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;1;21:00-21:59;21;lunes;1;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GARCÍA ROVIRA;21/06/2020;15:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;6;21;15:00-15:59;15;domingo;7;15. CENTRO;15;CENTRO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;BOLARQUÍ;2/07/2020;7:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;2;7:00-7:59;7;jueves;4;12. CABECERA DEL LLANO;12;CABECERA DEL LLANO;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;ASTURIAS;3/07/2020;8:40:00;30;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;7;3;8:00-8:59;8;viernes;5;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;VILLA ROSA;7/07/2020;3:30:00;25;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;7;3:00-3:59;3;martes;2;01. NORTE;1;NORTE;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;8/07/2020;17:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;8;17:00-17:59;17;miércoles;3;04. OCCIDENTAL;4;OCCIDENTAL;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;8/07/2020;17:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;8;17:00-17:59;17;miércoles;3;04. OCCIDENTAL;4;OCCIDENTAL;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;8/07/2020;17:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;8;17:00-17:59;17;miércoles;3;04. OCCIDENTAL;4;OCCIDENTAL;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;8/07/2020;17:20:00;26;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;25-29;5;7;8;17:00-17:59;17;miércoles;3;04. OCCIDENTAL;4;OCCIDENTAL;1;2020;DELITOS CONTRA EL PATRIMONIO ECONOMICO
